"#DOWNLOAD URL# http://data.usbr.gov/rise/api/result/download?after=2020-01-01&before=2022-12-31&filename=Boysen%20Reservoir%20Dam%20and%20Powerplant%20Observed%20Daily%20Instantaneous%20Lake%2FReservoir%20Elevation%20ft%20%282020-01-01%20-%202022-12-31%29&itemId=196&order=ASC&type=csv","","","","","",""
"#DOWNLOAD DATE# 2024-02-06","","","","","",""
"#LOCATION INFORMATION#","","","","","",""
"Location","State","Coordinates (long, lat)","Timezone","Location Type","",""
"Boysen Reservoir Dam and Powerplant","WY","(-108.1769, 43.4)","MT","Lake/Reservoir","",""
"","","","","","",""
"#SERIES DATA#","","","","","",""
"Location","Parameter","Result","Units","Timestep","Aggregation","Datetime (UTC)"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.87","ft","daily","instant","2021-06-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.92","ft","daily","instant","2021-06-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.9","ft","daily","instant","2021-06-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.89","ft","daily","instant","2021-06-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.98","ft","daily","instant","2021-06-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.02","ft","daily","instant","2021-06-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.08","ft","daily","instant","2021-06-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.12","ft","daily","instant","2021-06-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.15","ft","daily","instant","2021-06-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.16","ft","daily","instant","2021-06-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.14","ft","daily","instant","2021-07-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.13","ft","daily","instant","2021-07-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.1","ft","daily","instant","2021-07-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.12","ft","daily","instant","2021-07-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.08","ft","daily","instant","2021-07-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.03","ft","daily","instant","2021-07-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.06","ft","daily","instant","2021-07-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4724.02","ft","daily","instant","2021-07-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.95","ft","daily","instant","2021-07-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.9","ft","daily","instant","2021-07-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.84","ft","daily","instant","2021-07-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.74","ft","daily","instant","2021-07-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.62","ft","daily","instant","2021-07-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.59","ft","daily","instant","2021-07-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.53","ft","daily","instant","2021-07-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.46","ft","daily","instant","2021-07-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.38","ft","daily","instant","2021-07-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.31","ft","daily","instant","2021-07-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.22","ft","daily","instant","2021-07-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.11","ft","daily","instant","2021-07-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.07","ft","daily","instant","2021-07-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723","ft","daily","instant","2021-07-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.93","ft","daily","instant","2021-07-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.84","ft","daily","instant","2021-07-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.77","ft","daily","instant","2021-07-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.71","ft","daily","instant","2021-07-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.62","ft","daily","instant","2021-07-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.56","ft","daily","instant","2021-07-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.44","ft","daily","instant","2021-07-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.43","ft","daily","instant","2021-07-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.38","ft","daily","instant","2021-07-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.34","ft","daily","instant","2021-08-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.29","ft","daily","instant","2021-08-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.28","ft","daily","instant","2021-08-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.23","ft","daily","instant","2021-08-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.2","ft","daily","instant","2021-08-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.16","ft","daily","instant","2021-08-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.07","ft","daily","instant","2021-08-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.99","ft","daily","instant","2021-08-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.93","ft","daily","instant","2021-08-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.87","ft","daily","instant","2021-08-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.81","ft","daily","instant","2021-08-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.71","ft","daily","instant","2021-08-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.66","ft","daily","instant","2021-08-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.58","ft","daily","instant","2021-08-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.5","ft","daily","instant","2021-08-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.45","ft","daily","instant","2021-08-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.36","ft","daily","instant","2021-08-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.3","ft","daily","instant","2021-08-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.28","ft","daily","instant","2021-08-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.21","ft","daily","instant","2021-08-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.25","ft","daily","instant","2021-08-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.16","ft","daily","instant","2021-08-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.12","ft","daily","instant","2021-08-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.08","ft","daily","instant","2021-08-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.02","ft","daily","instant","2021-08-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.99","ft","daily","instant","2021-08-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.89","ft","daily","instant","2021-08-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.87","ft","daily","instant","2021-08-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.82","ft","daily","instant","2021-08-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.77","ft","daily","instant","2021-08-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.72","ft","daily","instant","2021-08-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.66","ft","daily","instant","2021-09-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.61","ft","daily","instant","2021-09-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.55","ft","daily","instant","2021-09-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.53","ft","daily","instant","2021-09-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.49","ft","daily","instant","2021-09-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.43","ft","daily","instant","2021-09-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.33","ft","daily","instant","2021-09-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.28","ft","daily","instant","2021-09-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.23","ft","daily","instant","2021-09-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.17","ft","daily","instant","2021-09-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.12","ft","daily","instant","2021-09-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.01","ft","daily","instant","2021-09-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.97","ft","daily","instant","2021-09-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.94","ft","daily","instant","2021-09-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.87","ft","daily","instant","2021-09-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.8","ft","daily","instant","2021-09-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.72","ft","daily","instant","2021-09-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.68","ft","daily","instant","2021-09-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.65","ft","daily","instant","2021-09-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.57","ft","daily","instant","2021-09-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.52","ft","daily","instant","2021-09-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.48","ft","daily","instant","2021-09-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.42","ft","daily","instant","2021-09-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.42","ft","daily","instant","2021-09-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.41","ft","daily","instant","2021-09-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.39","ft","daily","instant","2021-09-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.38","ft","daily","instant","2021-09-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.29","ft","daily","instant","2021-09-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.29","ft","daily","instant","2021-09-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.25","ft","daily","instant","2021-09-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.22","ft","daily","instant","2021-10-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.18","ft","daily","instant","2021-10-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.16","ft","daily","instant","2021-10-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.13","ft","daily","instant","2021-10-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.1","ft","daily","instant","2021-10-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.07","ft","daily","instant","2021-10-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.05","ft","daily","instant","2021-10-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.02","ft","daily","instant","2021-10-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.05","ft","daily","instant","2021-10-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.06","ft","daily","instant","2021-10-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.02","ft","daily","instant","2021-10-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.06","ft","daily","instant","2021-10-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.08","ft","daily","instant","2021-10-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.11","ft","daily","instant","2021-10-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.16","ft","daily","instant","2021-10-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.18","ft","daily","instant","2021-10-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.2","ft","daily","instant","2021-10-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.26","ft","daily","instant","2021-10-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.33","ft","daily","instant","2021-10-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.44","ft","daily","instant","2021-10-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.51","ft","daily","instant","2021-10-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.58","ft","daily","instant","2021-10-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.64","ft","daily","instant","2021-10-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.69","ft","daily","instant","2021-10-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.73","ft","daily","instant","2021-10-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.78","ft","daily","instant","2021-10-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.84","ft","daily","instant","2021-10-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.9","ft","daily","instant","2021-10-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.93","ft","daily","instant","2021-10-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.99","ft","daily","instant","2021-10-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.02","ft","daily","instant","2021-10-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.07","ft","daily","instant","2021-11-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.1","ft","daily","instant","2021-11-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.15","ft","daily","instant","2021-11-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.16","ft","daily","instant","2021-11-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.2","ft","daily","instant","2021-11-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.18","ft","daily","instant","2021-11-06 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.16","ft","daily","instant","2021-11-07 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.15","ft","daily","instant","2021-11-08 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.12","ft","daily","instant","2021-11-09 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.14","ft","daily","instant","2021-11-10 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.11","ft","daily","instant","2021-11-11 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.1","ft","daily","instant","2021-11-12 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.09","ft","daily","instant","2021-11-13 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.06","ft","daily","instant","2021-11-14 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.03","ft","daily","instant","2021-11-15 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.02","ft","daily","instant","2021-11-16 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.99","ft","daily","instant","2021-11-17 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.95","ft","daily","instant","2021-11-18 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.94","ft","daily","instant","2021-11-19 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.9","ft","daily","instant","2021-11-20 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.87","ft","daily","instant","2021-11-21 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.86","ft","daily","instant","2021-11-22 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.83","ft","daily","instant","2021-11-23 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.8","ft","daily","instant","2021-11-24 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.76","ft","daily","instant","2021-11-25 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.73","ft","daily","instant","2021-11-26 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.75","ft","daily","instant","2021-11-27 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.73","ft","daily","instant","2021-11-28 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.67","ft","daily","instant","2021-11-29 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.67","ft","daily","instant","2021-11-30 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.63","ft","daily","instant","2021-12-01 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.61","ft","daily","instant","2021-12-02 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.57","ft","daily","instant","2021-12-03 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.58","ft","daily","instant","2021-12-04 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.53","ft","daily","instant","2021-12-05 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.5","ft","daily","instant","2021-12-06 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.45","ft","daily","instant","2021-12-07 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.4","ft","daily","instant","2021-12-08 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.41","ft","daily","instant","2021-12-09 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.43","ft","daily","instant","2021-12-10 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.4","ft","daily","instant","2021-12-11 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.35","ft","daily","instant","2021-12-12 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.34","ft","daily","instant","2021-12-13 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.33","ft","daily","instant","2021-12-14 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.36","ft","daily","instant","2021-12-15 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.32","ft","daily","instant","2021-12-16 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.31","ft","daily","instant","2021-12-17 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.27","ft","daily","instant","2021-12-18 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.21","ft","daily","instant","2021-12-19 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.25","ft","daily","instant","2021-12-20 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.24","ft","daily","instant","2021-12-21 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.23","ft","daily","instant","2021-12-22 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.24","ft","daily","instant","2021-12-23 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.29","ft","daily","instant","2021-12-24 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.25","ft","daily","instant","2021-12-25 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.24","ft","daily","instant","2021-12-26 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.19","ft","daily","instant","2021-12-27 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.18","ft","daily","instant","2021-12-28 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.18","ft","daily","instant","2021-12-29 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.13","ft","daily","instant","2021-12-30 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.1","ft","daily","instant","2021-12-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.04","ft","daily","instant","2021-12-31 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.06","ft","daily","instant","2022-01-01 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.04","ft","daily","instant","2022-01-02 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.99","ft","daily","instant","2022-01-03 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.97","ft","daily","instant","2022-01-04 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.98","ft","daily","instant","2022-01-05 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.95","ft","daily","instant","2022-01-06 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.93","ft","daily","instant","2022-01-07 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.92","ft","daily","instant","2022-01-08 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.91","ft","daily","instant","2022-01-09 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.9","ft","daily","instant","2022-01-10 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.87","ft","daily","instant","2022-01-11 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.89","ft","daily","instant","2022-01-12 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.86","ft","daily","instant","2022-01-13 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.86","ft","daily","instant","2022-01-14 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.88","ft","daily","instant","2022-01-15 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.85","ft","daily","instant","2022-01-16 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.86","ft","daily","instant","2022-01-17 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.86","ft","daily","instant","2022-01-18 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.86","ft","daily","instant","2022-01-19 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.81","ft","daily","instant","2022-01-20 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.85","ft","daily","instant","2022-01-21 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.85","ft","daily","instant","2022-01-22 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.86","ft","daily","instant","2022-01-23 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.86","ft","daily","instant","2022-01-24 07:00:00"
